10,7,17,0.9487179487179487,0.10979228486646884,0.9487179487179487,0.8585572842998586,0.10979228486646884,0.9989029072956664,0.1968085106382979,0.9234279918864098,337,1823,10,47676.88779902458
10,3,17,0.6111111111111112,0.4218289085545723,0.6111111111111112,0.8982346832814122,0.4218289085545723,0.9500274574409665,0.49912739965095987,0.9234053909794502,339,1821,10,58135.801141262054
10,13,17,1.0,0.052478134110787174,1.0,0.8482726423902894,0.052478134110787174,1.0,0.0997229916897507,0.9179085627683757,343,1817,10,47650.97659087181
10,3,18,0.7560975609756098,0.26956521739130435,0.7560975609756098,0.8762886597938144,0.26956521739130435,0.9834710743801653,0.39743589743589747,0.926791277258567,345,1815,10,43399.21634221077
10,17,19,1.0,0.06865671641791045,1.0,0.8540009358914366,0.06865671641791045,1.0,0.12849162011173185,0.9212518929833418,335,1825,10,61690.262290000916
10,5,17,0.7152317880794702,0.3176470588235294,0.7152317880794702,0.8845196615231459,0.3176470588235294,0.9763736263736263,0.43991853360488803,0.9281796813789501,340,1820,10,84402.98424243927
10,9,18,0.9552238805970149,0.18233618233618235,0.9552238805970149,0.862876254180602,0.18233618233618235,0.9983416252072969,0.3062200956937799,0.9256791389031266,351,1809,10,53740.39041662216
10,5,17,0.8051948051948052,0.3701492537313433,0.8051948051948052,0.8948155533399801,0.3701492537313433,0.9835616438356164,0.5071574642126789,0.9370921430435918,335,1825,10,92929.81224393845
10,15,19,1.0,0.038011695906432746,1.0,0.8467629250116442,0.038011695906432746,1.0,0.07323943661971831,0.9170239596469105,342,1818,10,55728.1881275177
10,11,17,0.9148936170212766,0.1264705882352941,0.9148936170212766,0.8594415522953147,0.1264705882352941,0.9978021978021978,0.22222222222222224,0.9234680905161454,340,1820,10,72062.24258232117
10,3,18,0.7768595041322314,0.27405247813411077,0.7768595041322314,0.8778813143697891,0.27405247813411077,0.9851403412217942,0.4051724137931034,0.9284232365145229,343,1817,10,42601.370893239975
10,7,18,0.828125,0.1582089552238806,0.828125,0.8654580152671756,0.1582089552238806,0.993972602739726,0.2656641604010025,0.9252741647538892,335,1825,10,62442.01609945297
10,11,18,1.0,0.028735632183908046,1.0,0.8427906976744186,0.028735632183908046,1.0,0.055865921787709494,0.9146895507319536,348,1812,10,31137.88876438141
10,13,18,1.0,0.07780979827089338,1.0,0.8499765588373184,0.07780979827089338,1.0,0.1443850267379679,0.9189052204764317,347,1813,10,67913.21651673317
10,15,20,1.0,0.02046783625730994,1.0,0.8444031583836508,0.02046783625730994,1.0,0.04011461318051576,0.9156383782422564,342,1818,10,48918.22801232338
10,9,18,0.9130434782608695,0.12244897959183673,0.9130434782608695,0.8576158940397351,0.12244897959183673,0.9977985690698954,0.2159383033419023,0.9224116001017553,343,1817,10,99188.0267291069
10,5,18,0.7530120481927711,0.36231884057971014,0.7530120481927711,0.8896690070210632,0.36231884057971014,0.9774104683195592,0.48923679060665354,0.9314780782357575,345,1815,10,57798.73805093765
10,9,19,1.0,0.05865102639296188,1.0,0.85,0.05865102639296188,1.0,0.110803324099723,0.9189189189189189,341,1819,10,69261.51334047318
10,11,19,1.0,0.041916167664670656,1.0,0.8508853681267474,0.041916167664670656,1.0,0.08045977011494253,0.919436052366566,334,1826,10,41784.29867386818
10,7,18,0.9069767441860465,0.2314540059347181,0.9069767441860465,0.8751205400192864,0.2314540059347181,0.9956116291826659,0.3687943262411347,0.9314857582755965,337,1823,10,121387.18190670013
10,17,20,1.0,0.04804804804804805,1.0,0.8521455223880597,0.04804804804804805,1.0,0.09169054441260745,0.9201712415008815,333,1827,10,85287.56964206696
10,3,19,0.6166666666666667,0.3293768545994065,0.6166666666666667,0.8858585858585859,0.3293768545994065,0.9621503017004936,0.4294003868471954,0.9224296607941098,337,1823,10,71763.37897920609
10,5,18,0.7941176470588235,0.23076923076923078,0.7941176470588235,0.8688046647230321,0.23076923076923078,0.988391376451078,0.3576158940397351,0.9247478665632274,351,1809,10,79010.8015794754
10,13,19,1.0,0.03498542274052478,1.0,0.845903165735568,0.03498542274052478,1.0,0.0676056338028169,0.9165195460277428,343,1817,10,42820.94042944908
10,3,19,0.6652360515021459,0.46546546546546547,0.6652360515021459,0.9076284379865075,0.46546546546546547,0.9573070607553367,0.5477031802120141,0.931806073521577,333,1827,10,95510.12246727943
10,15,21,1.0,0.05491329479768786,1.0,0.847267631947688,0.05491329479768786,1.0,0.10410958904109589,0.9173198482932996,346,1814,10,48996.65952849388
