K,Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
11,0,8,0.5,0.9648107977825983,0.05501618122977346,0.9978810918608999,0.09912536443148688,0.9810673365602598,309,8023,8006,17,292,17,0.9629140662506,0.5264486365453367,0.5264486365453367
11,0,9,0.4827586206896552,0.965675057208238,0.046822742474916385,0.9981327026017677,0.08536585365853658,0.9816356513222331,299,8033,8018,15,285,14,0.9639942390782525,0.522477722538342,0.522477722538342
13,0,0,0.5,0.9654300168634065,0.04966887417218543,0.99813200498132,0.09036144578313252,0.9815086945873133,302,8030,8015,15,287,15,0.9637542006721075,0.5239004395767527,0.5239004395767527
13,0,1,0.45161290322580644,0.965425852306951,0.046511627906976744,0.9978832025899639,0.08433734939759036,0.9813862356110703,301,8031,8014,17,287,14,0.9635141622659625,0.5221974152484703,0.5221974152484703
13,0,2,0.3888888888888889,0.9646817743490839,0.04560260586319218,0.9972585669781932,0.08163265306122448,0.9806997120274493,307,8025,8003,22,293,14,0.9621939510321651,0.5214305864206927,0.5214305864206927
13,0,3,0.3888888888888889,0.9657666345226615,0.04697986577181208,0.9972616380383371,0.08383233532934133,0.9812614819350889,298,8034,8012,22,284,14,0.9632741238598176,0.5221207519050747,0.5221207519050746
13,0,4,0.48717948717948717,0.9665983359459785,0.06418918918918919,0.9975111996017919,0.11343283582089551,0.9818115010104721,296,8036,8016,20,277,19,0.96435429668747,0.5308501943954906,0.5308501943954905
13,0,5,0.4146341463414634,0.9665902786153661,0.05782312925170068,0.9970141826324956,0.10149253731343284,0.9815665380611183,294,8038,8014,24,277,17,0.9638742198751801,0.5274186559420981,0.5274186559420981
13,0,6,0.3617021276595745,0.9662039831019915,0.05723905723905724,0.9962663347853142,0.09883720930232559,0.9810049019607844,297,8035,8005,30,280,17,0.9627940470475276,0.5267526960121858,0.5267526960121857
13,0,7,0.4722222222222222,0.9666104146576664,0.05782312925170068,0.9976362279173924,0.10303030303030304,0.981878290682013,294,8038,8019,19,277,17,0.9644743158905424,0.5277296785845466,0.5277296785845464
13,0,8,0.42857142857142855,0.9648065565867181,0.048859934853420196,0.9975077881619938,0.08771929824561403,0.9808846955030021,307,8025,8005,20,292,15,0.9625540086413826,0.523183861507707,0.523183861507707
13,0,9,0.53125,0.9656626506024096,0.056291390728476824,0.99813200498132,0.10179640718562875,0.9816289038579302,302,8030,8015,15,285,17,0.9639942390782525,0.5272116978548984,0.5272116978548984
15,0,0,0.4827586206896552,0.9660363723955196,0.0472972972972973,0.998133399701344,0.08615384615384615,0.9818226329640737,296,8036,8021,15,282,14,0.96435429668747,0.5227153484993207,0.5227153484993206
15,0,1,0.42424242424242425,0.9665019881913484,0.04794520547945205,0.997636815920398,0.08615384615384615,0.9818226329640738,292,8040,8021,19,278,14,0.96435429668747,0.5227910106999251,0.522791010699925
15,0,2,0.3333333333333333,0.9661404988552837,0.03767123287671233,0.9972636815920398,0.06769230769230769,0.9814554134279944,292,8040,8018,22,281,11,0.963634181469035,0.5174674572343761,0.5174674572343761
15,0,3,0.53125,0.9660240963855422,0.056856187290969896,0.9981327026017677,0.10271903323262839,0.9818159554276619,299,8033,8018,15,282,17,0.96435429668747,0.5274944449463688,0.5274944449463688
15,0,4,0.45714285714285713,0.9654091840424249,0.052805280528052806,0.9976335782787396,0.09467455621301774,0.9812568908489525,303,8029,8010,19,287,16,0.9632741238598176,0.5252194294033962,0.5252194294033962
15,0,5,0.48484848484848486,0.9666224846367032,0.05460750853242321,0.9978853091180495,0.09815950920245398,0.9820051413881747,293,8039,8022,17,277,16,0.9647143542966875,0.5262464088252363,0.5262464088252364
15,0,6,0.4358974358974359,0.9665983359459785,0.05782312925170068,0.9972630007464544,0.1021021021021021,0.981691262017023,294,8038,8016,22,277,17,0.964114258281325,0.5275430649990775,0.5275430649990775
15,0,7,0.46875,0.9668674698795181,0.05172413793103448,0.9978860979855757,0.09316770186335403,0.9821319299963285,290,8042,8025,17,275,15,0.9649543927028325,0.5248051179583051,0.5248051179583051
15,0,8,0.46875,0.9648192771084337,0.048859934853420196,0.9978816199376948,0.08849557522123894,0.9810719754977031,307,8025,8008,17,292,15,0.9629140662506,0.5233707773955575,0.5233707773955575
15,0,9,0.375,0.9663855421686747,0.041237113402061855,0.9975127471707499,0.07430340557275542,0.9817024661893397,291,8041,8021,20,279,12,0.964114258281325,0.5193749302864059,0.5193749302864059
17,0,0,0.5,0.966875451698386,0.05172413793103448,0.9981347923402139,0.09375,0.9822564855604503,290,8042,8027,15,275,15,0.9651944311089774,0.5249294651356241,0.5249294651356242
17,0,1,0.375,0.9662650602409638,0.0410958904109589,0.9975124378109452,0.07407407407407407,0.981640146878825,292,8040,8020,20,280,12,0.9639942390782525,0.519304164110952,0.519304164110952
17,0,2,0.4722222222222222,0.9657666345226615,0.05647840531561462,0.9976341676005479,0.10089020771513353,0.981441783548723,301,8031,8012,19,284,17,0.963634181469035,0.5270562864580813,0.5270562864580813
17,0,3,0.55,0.96390760346487,0.03536977491961415,0.9988779453933425,0.06646525679758308,0.9810812465560522,311,8021,8012,9,300,11,0.9629140662506,0.5171238601564784,0.5171238601564784
17,0,4,0.4166666666666667,0.965887174541948,0.050335570469798654,0.9973861090365945,0.08982035928143713,0.9813839559093692,298,8034,8013,21,283,15,0.9635141622659625,0.5238608397531966,0.5238608397531966
17,0,5,0.37142857142857144,0.9650476075690009,0.0429042904290429,0.9972599327438038,0.07692307692307691,0.9808893789048144,303,8029,8007,22,290,13,0.9625540086413826,0.5200821115864234,0.5200821115864233
17,0,6,0.3888888888888889,0.9654050144648023,0.046511627906976744,0.9972606151164238,0.08308605341246289,0.9810742941140442,301,8031,8009,22,287,14,0.9629140662506,0.5218861215117003,0.5218861215117003
17,0,7,0.5652173913043478,0.9648573835599952,0.04262295081967213,0.9987542045596113,0.07926829268292682,0.9815132223310479,305,8027,8017,10,292,13,0.9637542006721075,0.5206885776896416,0.5206885776896417
17,0,8,0.4666666666666667,0.9655504697663214,0.04666666666666667,0.99800796812749,0.08484848484848485,0.9815109587363782,300,8032,8016,16,286,14,0.9637542006721075,0.5223373173970783,0.5223373173970783
17,0,9,0.3333333333333333,0.9649228543876567,0.039603960396039604,0.9970108357205132,0.07079646017699116,0.9807044410413477,303,8029,8005,24,291,12,0.9621939510321651,0.5183073980582764,0.5183073980582764
19,0,0,0.5,0.9643631110040934,0.042071197411003236,0.9983796584818646,0.07761194029850746,0.9810766121624105,309,8023,8010,13,296,13,0.9629140662506,0.520225427946434,0.5202254279464339
19,0,1,0.4,0.9649482052517465,0.039603960396039604,0.9977581267903849,0.07207207207207207,0.9810789296430102,303,8029,8011,18,291,12,0.9629140662506,0.5186810435932123,0.5186810435932123
19,0,2,0.5185185185185185,0.965201685731487,0.0462046204620462,0.9983808693486113,0.08484848484848484,0.9815109587363781,303,8029,8016,13,289,14,0.9637542006721075,0.5222927449053287,0.5222927449053287
19,0,3,0.4444444444444444,0.9669720347155255,0.05517241379310345,0.9975130564536185,0.09815950920245398,0.9820051413881747,290,8042,8022,20,274,16,0.9647143542966875,0.526342735123361,0.526342735123361
19,0,4,0.3870967741935484,0.9653053848933864,0.04,0.9976344621513944,0.07250755287009064,0.9812036980346537,300,8032,8013,19,288,12,0.9631541046567451,0.5188172310756972,0.5188172310756972
19,0,5,0.46153846153846156,0.9664098242234529,0.041237113402061855,0.9982589230195249,0.07570977917981074,0.9820762219367468,291,8041,8027,14,279,12,0.96483437349976,0.5197480182107934,0.5197480182107934
19,0,6,0.4827586206896552,0.9666385643743225,0.048109965635738834,0.9981345603780625,0.08750000000000001,0.98213411649535,291,8041,8026,15,277,14,0.9649543927028325,0.5231222630069007,0.5231222630069007
19,0,7,0.5,0.9666506140139658,0.04482758620689655,0.998383486694852,0.08227848101265824,0.9822608270124785,290,8042,8029,13,277,13,0.9651944311089774,0.5216055364508743,0.5216055364508743
19,0,8,0.45454545454545453,0.9657790095192191,0.05016722408026756,0.9977592431221213,0.09036144578313253,0.9815086945873132,299,8033,8015,18,284,15,0.9637542006721075,0.5239632336011943,0.5239632336011943
19,0,9,0.45161290322580644,0.9655463197205156,0.04666666666666667,0.9978834661354582,0.08459214501510574,0.981448600991857,300,8032,8015,17,286,14,0.963634181469035,0.5222750664010625,0.5222750664010625
