K,Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
7,1,33,0.633423180592992,0.6473684210526316,0.6368563685636857,0.643979057591623,0.6351351351351352,0.6456692913385828,369,382,246,136,134,235,0.640479360852197,0.6404177130776544,0.6404177130776543
7,1,34,0.6255924170616114,0.668693009118541,0.707774798927614,0.582010582010582,0.6641509433962264,0.6223479490806223,373,378,220,158,109,264,0.644474034620506,0.644892690469098,0.644892690469098
7,1,35,0.6464891041162227,0.6804733727810651,0.712,0.6117021276595744,0.6776649746192892,0.6442577030812325,375,376,230,146,108,267,0.6617842876165113,0.6618510638297872,0.6618510638297872
7,1,36,0.5941043083900227,0.6483870967741936,0.706199460916442,0.5289473684210526,0.645320197044335,0.582608695652174,371,380,201,179,109,262,0.6165113182423435,0.6175734146687473,0.6175734146687474
7,1,37,0.6100917431192661,0.6793650793650794,0.7247956403269755,0.5572916666666666,0.6625155666251556,0.6123032904148784,367,384,214,170,101,266,0.6391478029294274,0.6410436534968211,0.6410436534968211
7,1,38,0.6352040816326531,0.6323119777158774,0.6535433070866141,0.6135135135135135,0.6442432082794307,0.6227709190672154,381,370,227,143,132,249,0.6338215712383488,0.6335284103000637,0.6335284103000637
7,1,39,0.6130536130536131,0.6521739130434783,0.7013333333333334,0.5585106382978723,0.654228855721393,0.6017191977077364,375,376,210,166,112,263,0.62982689747004,0.6299219858156029,0.6299219858156029
7,1,40,0.6023529411764705,0.6595092024539877,0.6975476839237057,0.5598958333333334,0.6464646464646464,0.6056338028169014,367,384,215,169,111,256,0.6271637816245007,0.6287217586285194,0.6287217586285195
7,1,41,0.6484560570071259,0.6787878787878788,0.7203166226912929,0.6021505376344086,0.6825000000000001,0.6381766381766383,379,372,224,148,106,273,0.6617842876165113,0.6612335801628507,0.6612335801628507
7,1,42,0.6286407766990292,0.6637168141592921,0.6943699731903485,0.5952380952380952,0.6598726114649681,0.6276150627615062,373,378,225,153,114,259,0.644474034620506,0.6448040342142218,0.6448040342142218
7,1,43,0.6165413533834586,0.6392045454545454,0.6595174262734584,0.5952380952380952,0.6373056994818652,0.6164383561643835,373,378,225,153,127,246,0.6271637816245007,0.6273777607557769,0.6273777607557769
7,1,44,0.6159600997506235,0.6171428571428571,0.6482939632545932,0.5837837837837838,0.6317135549872123,0.6,381,370,216,154,134,247,0.6165113182423435,0.6160388735191885,0.6160388735191885
7,1,45,0.6326530612244898,0.6462395543175488,0.6613333333333333,0.6170212765957447,0.6466753585397653,0.6312925170068027,375,376,232,144,127,248,0.6391478029294274,0.6391773049645391,0.6391773049645391
7,1,46,0.6247030878859857,0.6696969696969697,0.706989247311828,0.58311345646438,0.6633039092055485,0.6234132581100141,372,379,221,158,109,263,0.644474034620506,0.645051351888104,0.645051351888104
7,1,47,0.6675324675324675,0.6612021857923497,0.6745406824146981,0.654054054054054,0.6710182767624021,0.6576086956521738,381,370,242,128,124,257,0.6644474034620506,0.664297368234376,0.6642973682343761
7,1,48,0.612590799031477,0.6420118343195266,0.6764705882352942,0.5755968169761273,0.6429479034307496,0.606993006993007,374,377,217,160,121,253,0.625832223701731,0.6260337026057108,0.6260337026057107
7,1,49,0.6199524940617577,0.6727272727272727,0.7073170731707317,0.581151832460733,0.660759493670886,0.6235955056179774,369,382,222,160,108,261,0.6431424766977364,0.6442344528157323,0.6442344528157323
7,1,50,0.6065573770491803,0.6481481481481481,0.6943699731903485,0.5555555555555556,0.6475000000000001,0.5982905982905983,373,378,210,168,114,259,0.6245006657789614,0.6249627643729521,0.6249627643729521
7,1,51,0.6023809523809524,0.6465256797583081,0.6837837837837838,0.5616797900262467,0.640506329113924,0.6011235955056179,370,381,214,167,117,253,0.6218375499334221,0.6227317869050152,0.6227317869050153
7,1,52,0.6413301662707839,0.6757575757575758,0.7161803713527851,0.5962566844919787,0.6766917293233082,0.6335227272727274,377,374,223,151,107,270,0.6564580559254327,0.6562185279223818,0.656218527922382
7,1,53,0.6523929471032746,0.6412429378531074,0.6709844559585493,0.6219178082191781,0.661558109833972,0.631432545201669,386,365,227,138,127,259,0.6471371504660453,0.6464511320888637,0.6464511320888636
7,1,54,0.5932203389830508,0.6153846153846154,0.6533333333333333,0.5531914893617021,0.6218274111675126,0.5826330532212886,375,376,208,168,130,245,0.6031957390146472,0.6032624113475178,0.6032624113475177
7,1,55,0.603448275862069,0.6260869565217392,0.6550802139037433,0.5729442970822282,0.6282051282051282,0.5983379501385042,374,377,216,161,129,245,0.6138482023968043,0.6140122554929857,0.6140122554929858
7,1,56,0.6067146282973621,0.6197604790419161,0.6657894736842105,0.5579514824797843,0.6348808030112923,0.5872340425531914,380,371,207,164,127,253,0.6125166444740346,0.6118704780819975,0.6118704780819975
7,1,57,0.6352657004830918,0.6350148367952523,0.6813471502590673,0.5863013698630137,0.6575000000000001,0.6096866096866097,386,365,214,151,123,263,0.6351531291611185,0.6338242600610405,0.6338242600610405
7,1,58,0.6204379562043796,0.6441176470588236,0.6781914893617021,0.584,0.6480304955527318,0.6125874125874126,376,375,219,156,121,255,0.6311584553928096,0.6310957446808512,0.6310957446808512
7,1,59,0.5811764705882353,0.6257668711656442,0.6693766937669376,0.5340314136125655,0.6221662468513853,0.5762711864406779,369,382,204,178,122,247,0.6005326231691078,0.6017040536897516,0.6017040536897516
7,1,60,0.6187050359712231,0.6526946107784432,0.6898395721925134,0.5782493368700266,0.6523388116308471,0.6132208157524612,374,377,218,159,116,258,0.6338215712383488,0.63404445453127,0.6340444545312699
7,1,61,0.6038647342995169,0.6320474777448071,0.6684491978609626,0.5649867374005305,0.6345177664974619,0.596638655462185,374,377,213,164,124,250,0.6165113182423435,0.6167179676307466,0.6167179676307466
7,1,62,0.6182669789227166,0.6450617283950617,0.6965699208443272,0.5618279569892473,0.6550868486352358,0.6005747126436781,379,372,209,163,115,264,0.62982689747004,0.6291989389167872,0.6291989389167872
7,1,63,0.6339522546419099,0.6336898395721925,0.6356382978723404,0.632,0.6347941567065073,0.6328437917222964,376,375,237,138,137,239,0.6338215712383488,0.6338191489361702,0.6338191489361703
7,1,64,0.6417525773195877,0.6611570247933884,0.6693548387096774,0.633245382585752,0.6552631578947368,0.6469002695417789,372,379,240,139,123,249,0.6511318242343542,0.6513001106477148,0.6513001106477148
7,1,65,0.6258992805755396,0.6736526946107785,0.7054054054054054,0.5905511811023622,0.6632782719186785,0.6293706293706294,370,381,225,156,109,261,0.6471371504660453,0.6479782932538839,0.6479782932538838
7,1,66,0.6113861386138614,0.6570605187319885,0.674863387978142,0.5922077922077922,0.6415584415584414,0.6229508196721312,366,385,228,157,119,247,0.6324900133155792,0.6335355900929671,0.6335355900929671
7,1,67,0.6018518518518519,0.6144200626959248,0.6788511749347258,0.532608695652174,0.6380368098159509,0.5705967976710336,383,368,196,172,123,260,0.607190412782956,0.6057299352934498,0.6057299352934499
7,1,68,0.6237373737373737,0.6281690140845071,0.6517150395778364,0.5994623655913979,0.6374193548387096,0.6134800550206327,379,372,223,149,132,247,0.625832223701731,0.6255887025846172,0.6255887025846172
7,1,69,0.6043689320388349,0.6194690265486725,0.6587301587301587,0.5630026809651475,0.6303797468354431,0.5898876404494382,378,373,210,163,129,249,0.611185086551265,0.610866419847653,0.610866419847653
7,1,70,0.6585365853658537,0.6413612565445026,0.6394736842105263,0.660377358490566,0.6488651535380507,0.650730411686587,380,371,245,126,137,243,0.6498002663115846,0.6499255213505462,0.6499255213505463
7,1,71,0.5975609756097561,0.6480938416422287,0.6712328767123288,0.572538860103627,0.632258064516129,0.607977991746905,365,386,221,165,120,245,0.6205059920106525,0.6218858684079779,0.6218858684079779
7,1,72,0.6085972850678733,0.6504854368932039,0.713527851458886,0.5374331550802139,0.6568986568986569,0.5885797950219619,377,374,201,173,108,269,0.625832223701731,0.62548050326955,0.62548050326955
7,1,73,0.6289473684210526,0.6307277628032345,0.6356382978723404,0.624,0.6322751322751322,0.6273458445040214,376,375,234,141,137,239,0.62982689747004,0.6298191489361702,0.6298191489361703
7,1,74,0.5894495412844036,0.6222222222222222,0.6835106382978723,0.5226666666666666,0.6330049261083742,0.5681159420289855,376,375,196,179,119,257,0.6031957390146472,0.6030886524822695,0.6030886524822695
7,1,75,0.6096385542168675,0.6428571428571429,0.67828418230563,0.5714285714285714,0.6421319796954315,0.6050420168067226,373,378,216,162,120,253,0.6245006657789614,0.6248563768671007,0.6248563768671007
7,1,76,0.6331658291457286,0.6430594900849859,0.6666666666666666,0.6085790884718498,0.6494845360824741,0.62534435261708,378,373,227,146,126,252,0.6378162450066578,0.6376228775692583,0.6376228775692583
7,1,77,0.6380208333333334,0.6348773841961853,0.6464379947229552,0.6263440860215054,0.6422018348623854,0.6305818673883627,379,372,233,139,134,245,0.6364846870838882,0.6363910403722303,0.6363910403722303
7,1,78,0.6378896882494005,0.6826347305389222,0.7150537634408602,0.6015831134564644,0.6742712294043093,0.6395511921458626,372,379,228,151,106,266,0.6577896138482024,0.6583184384486623,0.6583184384486623
7,1,79,0.6236842105263158,0.6199460916442049,0.626984126984127,0.6166219839142091,0.6253298153034301,0.6182795698924732,378,373,230,143,141,237,0.6218375499334221,0.621803055449168,0.621803055449168
7,1,80,0.6347607052896725,0.655367231638418,0.6737967914438503,0.6153846153846154,0.6536964980544748,0.6347469220246238,374,377,232,145,122,252,0.644474034620506,0.6445907034142329,0.6445907034142329
7,1,81,0.6384039900249376,0.6542857142857142,0.6790450928381963,0.6122994652406417,0.6580976863753212,0.6325966850828729,377,374,229,145,121,256,0.6458055925432756,0.6456722790394189,0.645672279039419
7,1,82,0.6193853427895981,0.6432926829268293,0.6912928759894459,0.5672043010752689,0.6533665835411472,0.602857142857143,379,372,211,161,117,262,0.62982689747004,0.6292485885323573,0.6292485885323574
7,1,83,0.6495956873315364,0.6342105263157894,0.6342105263157894,0.6495956873315364,0.6418109187749667,0.6418109187749667,380,371,241,130,139,241,0.6418109187749668,0.6419031068236629,0.6419031068236629
7,1,84,0.5945273631840796,0.6074498567335244,0.6356382978723404,0.5653333333333334,0.6143958868894601,0.5856353591160222,376,375,212,163,137,239,0.6005326231691078,0.6004858156028368,0.6004858156028369
7,1,85,0.6285714285714286,0.6676737160120846,0.7058823529411765,0.5862068965517241,0.6649874055415617,0.6242937853107344,374,377,221,156,110,264,0.6458055925432756,0.6460446247464504,0.6460446247464502
7,1,86,0.631979695431472,0.6218487394957983,0.6484375,0.6049046321525886,0.6401028277634961,0.6132596685082873,384,367,222,145,135,249,0.6271637816245007,0.6266710660762943,0.6266710660762943
7,1,87,0.6108490566037735,0.6422018348623854,0.6888297872340425,0.56,0.6474999999999999,0.5982905982905983,376,375,210,165,117,259,0.6245006657789614,0.6244148936170213,0.6244148936170213
7,1,88,0.6229885057471264,0.6772151898734177,0.7265415549597856,0.5661375661375662,0.6707920792079207,0.61671469740634,373,378,214,164,102,271,0.6458055925432756,0.6463395605486758,0.6463395605486758
7,1,89,0.6142857142857143,0.6435045317220544,0.6861702127659575,0.568,0.6482412060301508,0.603399433427762,376,375,213,162,118,258,0.6271637816245007,0.6270851063829788,0.6270851063829788
7,1,90,0.6398963730569949,0.6438356164383562,0.6551724137931034,0.6283422459893048,0.6474442988204456,0.6359945872801083,377,374,235,139,130,247,0.6418109187749668,0.6417573298912042,0.6417573298912042
7,1,91,0.6200980392156863,0.6443148688046647,0.6746666666666666,0.5877659574468085,0.6462324393358876,0.6147426981919332,375,376,221,155,122,253,0.6311584553928096,0.6312163120567376,0.6312163120567377
7,1,92,0.5975308641975309,0.6184971098265896,0.6470588235294118,0.5676392572944297,0.6213093709884467,0.5919778699861687,374,377,214,163,132,242,0.607190412782956,0.6073490404119208,0.6073490404119206
7,1,93,0.6417910447761194,0.6934097421203438,0.7068493150684931,0.6269430051813472,0.6727509778357237,0.6585034013605442,365,386,242,144,107,258,0.6657789613848203,0.6668961601249201,0.6668961601249201
7,1,94,0.645,0.6638176638176638,0.6861702127659575,0.6213333333333333,0.6649484536082474,0.6418732782369145,376,375,233,142,118,258,0.6537949400798935,0.6537517730496454,0.6537517730496454
7,1,95,0.6103286384976526,0.6615384615384615,0.7027027027027027,0.5643044619422573,0.6532663316582915,0.6090651558073655,370,381,215,166,110,260,0.6324900133155792,0.6335035823224799,0.6335035823224799
7,1,96,0.5747663551401869,0.6191950464396285,0.6666666666666666,0.5235602094240838,0.6173149309912171,0.5673758865248227,369,382,200,182,123,246,0.5938748335552596,0.5951134380453751,0.5951134380453753
7,1,97,0.6241299303944315,0.678125,0.7231182795698925,0.5725593667546174,0.6699875466998755,0.6208869814020028,372,379,217,162,103,269,0.6471371504660453,0.6478388231622549,0.6478388231622549
7,1,98,0.6226415094339622,0.6452599388379205,0.6947368421052632,0.568733153638814,0.6567164179104478,0.6045845272206304,380,371,211,160,116,264,0.6324900133155792,0.6317349978720386,0.6317349978720386
7,1,99,0.5990453460620525,0.6385542168674698,0.6765498652291105,0.5578947368421052,0.6354430379746835,0.595505617977528,371,380,212,168,120,251,0.6165113182423435,0.6172223010356079,0.6172223010356079
9,1,0,0.65,0.6388140161725068,0.6482939632545932,0.6405405405405405,0.6491458607095927,0.6396761133603238,381,370,237,133,134,247,0.644474034620506,0.6444172518975668,0.6444172518975669
9,1,1,0.6380208333333334,0.6321525885558583,0.6447368421052632,0.6253369272237197,0.6413612565445026,0.6287262872628726,380,371,232,139,135,245,0.6351531291611185,0.6350368846644914,0.6350368846644915
9,1,2,0.6113744075829384,0.6565349544072948,0.6954177897574124,0.5684210526315789,0.6506935687263555,0.609308885754584,371,380,216,164,113,258,0.6311584553928096,0.6319194211944956,0.6319194211944956
9,1,3,0.6206030150753769,0.6402266288951841,0.660427807486631,0.5994694960212201,0.6398963730569949,0.6191780821917808,374,377,226,151,127,247,0.62982689747004,0.6299486517539256,0.6299486517539257
9,1,4,0.6056338028169014,0.6707692307692308,0.7068493150684931,0.5647668393782384,0.652338811630847,0.6132208157524613,365,386,218,168,107,258,0.6338215712383488,0.6358080772233657,0.6358080772233657
9,1,5,0.6033254156769596,0.6303030303030303,0.675531914893617,0.5546666666666666,0.6373902132998746,0.5900709219858156,376,375,208,167,122,254,0.6151797603195739,0.6150992907801418,0.6150992907801418
9,1,6,0.6267942583732058,0.6636636636636637,0.7005347593582888,0.5862068965517241,0.6616161616161615,0.6225352112676056,374,377,221,156,112,262,0.6431424766977364,0.6433708279550066,0.6433708279550066
9,1,7,0.6230769230769231,0.628808864265928,0.6445623342175066,0.606951871657754,0.6336375488917861,0.617687074829932,377,374,227,147,134,243,0.625832223701731,0.6257571029376303,0.6257571029376303
9,1,8,0.6211764705882353,0.6687116564417178,0.7096774193548387,0.575197889182058,0.6624843161856963,0.6184397163120567,372,379,218,161,108,264,0.6418109187749668,0.6424376542684485,0.6424376542684483
9,1,9,0.6064073226544623,0.6496815286624203,0.7066666666666667,0.5425531914893617,0.6527093596059114,0.5913043478260869,375,376,204,172,110,265,0.6245006657789614,0.6246099290780142,0.6246099290780142
9,1,10,0.5951327433628318,0.6421404682274248,0.7154255319148937,0.512,0.6497584541062802,0.56973293768546,376,375,192,183,107,269,0.6138482023968043,0.6137127659574468,0.6137127659574468
9,1,11,0.654911838790932,0.6384180790960452,0.6701030927835051,0.6225895316804407,0.6624203821656051,0.6304044630404463,388,363,226,137,128,260,0.6471371504660453,0.6463463122319729,0.6463463122319729
9,1,12,0.6386946386946387,0.6863354037267081,0.7306666666666667,0.5877659574468085,0.681592039800995,0.6332378223495702,375,376,221,155,101,274,0.6591211717709721,0.6592163120567376,0.6592163120567377
9,1,13,0.6098130841121495,0.6439628482972136,0.6941489361702128,0.5546666666666666,0.6492537313432836,0.5959885386819483,376,375,208,167,115,261,0.6245006657789614,0.6244078014184397,0.6244078014184398
9,1,14,0.6109725685785536,0.6228571428571429,0.649867374005305,0.5828877005347594,0.6298200514138816,0.6022099447513812,377,374,218,156,132,245,0.6165113182423435,0.6163775372700322,0.6163775372700322
9,1,15,0.5921052631578947,0.6508474576271186,0.7238605898123325,0.5079365079365079,0.6513872135102533,0.5705794947994056,373,378,192,186,103,270,0.6151797603195739,0.6158985488744202,0.6158985488744202
9,1,16,0.5938242280285035,0.6212121212121212,0.6666666666666666,0.5452127659574468,0.6281407035175879,0.5807365439093484,375,376,205,171,125,250,0.6058588548601864,0.6059397163120567,0.6059397163120569
9,1,17,0.649746192893401,0.6610644257703081,0.6790450928381963,0.6310160427807486,0.6640726329442282,0.6456908344733242,377,374,236,138,121,256,0.6551264980026631,0.6550305678094726,0.6550305678094724
9,1,18,0.6082725060827251,0.6147058823529412,0.6561679790026247,0.5648648648648649,0.6313131313131314,0.5887323943661972,381,370,209,161,131,250,0.611185086551265,0.6105164219337448,0.6105164219337448
9,1,19,0.6277915632754343,0.6379310344827587,0.6675461741424802,0.5967741935483871,0.6470588235294118,0.6166666666666667,379,372,222,150,126,253,0.6324900133155792,0.6321601838454336,0.6321601838454337
9,1,20,0.6172248803827751,0.6486486486486487,0.688,0.574468085106383,0.6506935687263555,0.609308885754584,375,376,216,160,117,258,0.6311584553928096,0.6312340425531915,0.6312340425531915
9,1,21,0.6148148148148148,0.6473988439306358,0.6711590296495957,0.5894736842105263,0.6417525773195876,0.6170798898071624,371,380,224,156,122,249,0.62982689747004,0.630316356930061,0.630316356930061
9,1,22,0.6234413965087282,0.6342857142857142,0.6613756613756614,0.5951742627345844,0.6418485237483954,0.6141078838174273,378,373,222,151,128,250,0.6284953395472703,0.6282749620551229,0.6282749620551229
9,1,23,0.6379310344827587,0.6579710144927536,0.6870026525198939,0.606951871657754,0.6615581098339719,0.631432545201669,377,374,227,147,118,259,0.6471371504660453,0.6469772620888239,0.646977262088824
9,1,24,0.616504854368932,0.6460176991150443,0.679144385026738,0.5809018567639257,0.6463104325699746,0.611731843575419,374,377,219,158,120,254,0.62982689747004,0.6300231208953319,0.6300231208953319
9,1,25,0.6,0.6392961876832844,0.6666666666666666,0.5706806282722513,0.631578947368421,0.603042876901798,369,382,218,164,123,246,0.6178428761651131,0.618673647469459,0.6186736474694591
9,1,26,0.6358974358974359,0.6426592797783933,0.6578249336870027,0.6203208556149733,0.6466753585397653,0.6312925170068028,377,374,232,142,129,248,0.6391478029294274,0.6390728946509879,0.639072894650988
9,1,27,0.6057007125890737,0.6575757575757576,0.6929347826086957,0.566579634464752,0.6463878326996197,0.6086956521739131,368,383,217,166,113,255,0.6284953395472703,0.6297572085367239,0.6297572085367238
9,1,28,0.5883838383838383,0.6056338028169014,0.6246648793565683,0.5687830687830688,0.6059817945383614,0.5866302864938607,373,378,215,163,140,233,0.596537949400799,0.5967239740698186,0.5967239740698186
9,1,29,0.6133651551312649,0.641566265060241,0.6835106382978723,0.568,0.6465408805031446,0.6025459688826025,376,375,213,162,119,257,0.625832223701731,0.6257553191489362,0.6257553191489362
9,1,30,0.6273584905660378,0.6758409785932722,0.7150537634408602,0.58311345646438,0.6683417085427135,0.6260623229461756,372,379,221,158,106,266,0.6484687083888149,0.64908360995262,0.6490836099526202
9,1,31,0.628175519630485,0.6572327044025157,0.7139107611548556,0.5648648648648649,0.6683046683046683,0.6075581395348837,381,370,209,161,109,272,0.640479360852197,0.6393878130098603,0.6393878130098603
9,1,32,0.6326034063260341,0.6588235294117647,0.6914893617021277,0.5973333333333334,0.6607369758576874,0.6265734265734265,376,375,224,151,116,260,0.644474034620506,0.6444113475177304,0.6444113475177304
9,1,33,0.6029055690072639,0.6183431952662722,0.6587301587301587,0.5603217158176944,0.629582806573957,0.5879043600562589,378,373,209,164,129,249,0.6098535286284953,0.6095259372739265,0.6095259372739266
9,1,34,0.583941605839416,0.6058823529411764,0.6417112299465241,0.5464190981432361,0.6114649681528661,0.5746164574616457,374,377,206,171,134,240,0.5938748335552596,0.5940651640448801,0.59406516404488
9,1,35,0.6174334140435835,0.6479289940828402,0.6818181818181818,0.5809018567639257,0.648030495552732,0.6125874125874127,374,377,219,158,119,255,0.6311584553928096,0.6313600192910537,0.6313600192910538
9,1,36,0.6136363636363636,0.6463022508038585,0.7105263157894737,0.5417789757412399,0.6585365853658537,0.5894428152492669,380,371,201,170,110,270,0.6271637816245007,0.6261526457653568,0.6261526457653568
9,1,37,0.6228287841191067,0.6522988505747126,0.6747311827956989,0.5989445910290238,0.6477419354838709,0.624484181568088,372,379,227,152,121,251,0.6364846870838882,0.6368378869123614,0.6368378869123614
9,1,38,0.6105527638190955,0.6373937677053825,0.6549865229110512,0.5921052631578947,0.6319895968790638,0.6139154160982264,371,380,225,155,128,243,0.6231691078561917,0.6235458930344728,0.6235458930344729
9,1,39,0.6428571428571429,0.6695652173913044,0.696,0.6143617021276596,0.6683738796414852,0.6407766990291263,375,376,231,145,114,261,0.6551264980026631,0.6551808510638297,0.6551808510638298
9,1,40,0.6370192307692307,0.6656716417910448,0.7029177718832891,0.5962566844919787,0.6683480453972256,0.6290550070521862,377,374,223,151,112,265,0.6498002663115846,0.6495872281876338,0.6495872281876338
9,1,41,0.6372549019607843,0.6297376093294461,0.6718346253229974,0.5934065934065934,0.6540880503144654,0.6110325318246111,387,364,216,148,127,260,0.6338215712383488,0.6326206093647955,0.6326206093647955
9,1,42,0.6216216216216216,0.6686046511627907,0.6893732970027248,0.5989583333333334,0.6537467700258398,0.6318681318681318,367,384,230,154,114,253,0.6431424766977364,0.644165815168029,0.6441658151680292
9,1,43,0.6477832512315271,0.663768115942029,0.6939313984168866,0.6155913978494624,0.6700636942675159,0.6387726638772663,379,372,229,143,116,263,0.6551264980026631,0.6547613981331746,0.6547613981331746
9,1,44,0.6092233009708737,0.6371681415929203,0.6711229946524064,0.5729442970822282,0.6386768447837149,0.6033519553072626,374,377,216,161,123,251,0.6218375499334221,0.6220336458673172,0.6220336458673174
9,1,45,0.5980861244019139,0.6336336336336337,0.6720430107526881,0.5567282321899736,0.6329113924050633,0.5926966292134832,372,379,211,168,122,250,0.6138482023968043,0.6143856214713308,0.6143856214713309
9,1,46,0.6195121951219512,0.6451612903225806,0.6773333333333333,0.5851063829787234,0.6471337579617834,0.6136680613668061,375,376,220,156,121,254,0.6311584553928096,0.6312198581560283,0.6312198581560284
9,1,47,0.6212121212121212,0.6535211267605634,0.6666666666666666,0.6073298429319371,0.6431372549019608,0.6295793758480326,369,382,232,150,123,246,0.6364846870838882,0.6369982547993018,0.636998254799302
9,1,48,0.6457286432160804,0.6685552407932012,0.6871657754010695,0.6259946949602122,0.6658031088082901,0.6465753424657534,374,377,236,141,117,257,0.6564580559254327,0.6565802351806408,0.6565802351806409
9,1,49,0.6170731707317073,0.6480938416422287,0.67828418230563,0.5846560846560847,0.6462324393358877,0.6147426981919333,373,378,221,157,120,253,0.6311584553928096,0.6314701334808573,0.6314701334808573
9,1,50,0.6058394160583942,0.6058823529411764,0.6501305483028721,0.5597826086956522,0.6272040302267003,0.5819209039548022,383,368,206,162,134,249,0.6058588548601864,0.6049565784992621,0.6049565784992622
9,1,51,0.6231527093596059,0.6579710144927536,0.6819407008086253,0.5973684210526315,0.6512226512226512,0.6262068965517241,371,380,227,153,118,253,0.6391478029294274,0.6396545609306283,0.6396545609306283
9,1,52,0.6305882352941177,0.6625766871165644,0.708994708994709,0.579088471849866,0.6674968866749688,0.6180257510729613,378,373,216,157,110,268,0.644474034620506,0.6440415904222874,0.6440415904222876
9,1,53,0.6111111111111112,0.6489028213166145,0.7021276595744681,0.552,0.6534653465346535,0.596541786743516,376,375,207,168,112,264,0.6271637816245007,0.6270638297872341,0.627063829787234
9,1,54,0.6146341463414634,0.6598240469208211,0.6847826086956522,0.587467362924282,0.647814910025707,0.6215469613259669,368,383,225,158,116,252,0.6351531291611185,0.6361249858099671,0.636124985809967
9,1,55,0.6129807692307693,0.6417910447761194,0.68,0.5718085106382979,0.6447534766118838,0.6047819971870605,375,376,215,161,120,255,0.625832223701731,0.625904255319149,0.6259042553191488
9,1,56,0.6189320388349514,0.6342182890855457,0.6728232189973615,0.5779569892473119,0.6447534766118836,0.6047819971870606,379,372,215,157,124,255,0.625832223701731,0.6253901041223366,0.6253901041223368
9,1,57,0.6314496314496314,0.6453488372093024,0.6781002638522428,0.5967741935483871,0.6539440203562341,0.6201117318435754,379,372,222,150,122,257,0.6378162450066578,0.637437228700315,0.6374372287003149
9,1,58,0.6298076923076923,0.6537313432835821,0.6931216931216931,0.5871313672922251,0.6599496221662469,0.6186440677966101,378,373,219,154,116,262,0.640479360852197,0.6401265302069591,0.6401265302069591
9,1,59,0.6052631578947368,0.6186186186186187,0.6657894736842105,0.555256064690027,0.6340852130325815,0.5852272727272727,380,371,206,165,127,253,0.611185086551265,0.6105227691871187,0.6105227691871188
9,1,60,0.628498727735369,0.6396648044692738,0.6569148936170213,0.6106666666666667,0.6423927178153447,0.6248294679399727,376,375,229,146,129,247,0.6338215712383488,0.633790780141844,0.633790780141844
9,1,61,0.6331658291457286,0.6430594900849859,0.6666666666666666,0.6085790884718498,0.6494845360824741,0.62534435261708,378,373,227,146,126,252,0.6378162450066578,0.6376228775692583,0.6376228775692583
9,1,62,0.6372795969773299,0.655367231638418,0.6746666666666666,0.6170212765957447,0.6554404145077719,0.6356164383561644,375,376,232,144,122,253,0.6458055925432756,0.6458439716312057,0.6458439716312058
9,1,63,0.6277372262773723,0.6617647058823529,0.6916890080428955,0.5952380952380952,0.6581632653061225,0.6267409470752089,373,378,225,153,115,258,0.6431424766977364,0.6434635516404954,0.6434635516404954
9,1,64,0.649616368286445,0.6388888888888888,0.6614583333333334,0.6267029972752044,0.655483870967742,0.6327372764786794,384,367,230,137,130,254,0.644474034620506,0.6440806653042689,0.6440806653042689
9,1,65,0.6455026455026455,0.6246648793565683,0.6354166666666666,0.6348773841961853,0.6404199475065617,0.6297297297297298,384,367,233,134,140,244,0.6351531291611185,0.635147025431426,0.6351470254314261
9,1,66,0.6266318537859008,0.6141304347826086,0.6282722513089005,0.6124661246612466,0.627450980392157,0.6132971506105834,382,369,226,143,142,240,0.6205059920106525,0.6203691879850736,0.6203691879850735
9,1,67,0.6234413965087282,0.6514285714285715,0.6720430107526881,0.6015831134564644,0.646830530401035,0.6255144032921811,372,379,228,151,122,250,0.6364846870838882,0.6368130621045763,0.6368130621045763
9,1,68,0.6311881188118812,0.6368876080691642,0.6692913385826772,0.5972972972972973,0.6496815286624203,0.6164574616457461,381,370,221,149,126,255,0.6338215712383488,0.6332943179399873,0.6332943179399873
9,1,69,0.6320987654320988,0.653179190751445,0.6808510638297872,0.6026666666666667,0.6555697823303457,0.6269070735090152,376,375,226,149,120,256,0.6418109187749668,0.641758865248227,0.641758865248227
9,1,70,0.6152019002375297,0.6212121212121212,0.6744791666666666,0.55858310626703,0.6434782608695653,0.5882352941176471,384,367,205,162,125,259,0.6178428761651131,0.6165311364668482,0.6165311364668483
9,1,71,0.6294536817102138,0.6666666666666666,0.7066666666666667,0.5851063829787234,0.6658291457286432,0.623229461756374,375,376,220,156,110,265,0.6458055925432756,0.645886524822695,0.645886524822695
9,1,72,0.6335877862595419,0.6480446927374302,0.664,0.6170212765957447,0.6484375,0.6321525885558582,375,376,232,144,126,249,0.640479360852197,0.6405106382978725,0.6405106382978724
9,1,73,0.6185567010309279,0.6418732782369146,0.6486486486486487,0.6115485564304461,0.633245382585752,0.6263440860215054,370,381,233,148,130,240,0.62982689747004,0.6300986025395474,0.6300986025395474
9,1,74,0.6122448979591837,0.637883008356546,0.6486486486486487,0.6010498687664042,0.6299212598425197,0.6189189189189189,370,381,229,152,130,240,0.6245006657789614,0.6248492587075265,0.6248492587075265
9,1,75,0.6256281407035176,0.6487252124645893,0.6675603217158177,0.6058201058201058,0.6459143968871595,0.6265389876880985,373,378,229,149,124,249,0.6364846870838882,0.6366902137679618,0.6366902137679618
