Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
0,43,0.336734693877551,0.8789592760180995,0.3815028901734104,0.856670341786108,0.3577235772357723,0.8676716917922948,346,1814,132,214,260,1554,0.7805555555555556,0.6190866159797592,0.6190866159797592
0,44,0.3552941176470588,0.8881844380403459,0.43768115942028984,0.8490358126721763,0.3922077922077922,0.8681690140845072,345,1815,151,194,274,1541,0.7833333333333333,0.6433584860462331,0.6433584860462331
0,45,0.343811394891945,0.8988491823137492,0.5116959064327485,0.8162816281628162,0.4112808460634548,0.855577976362064,342,1818,175,167,334,1484,0.7680555555555556,0.6639887672977823,0.6639887672977824
0,46,0.350561797752809,0.889795918367347,0.45217391304347826,0.840771349862259,0.3949367088607595,0.8645892351274789,345,1815,156,189,289,1526,0.7787037037037037,0.6464726314528687,0.6464726314528686
0,47,0.38402061855670105,0.8922121896162528,0.43823529411764706,0.8686813186813187,0.4093406593406594,0.8802895322939868,340,1820,149,191,239,1581,0.8009259259259259,0.653458306399483,0.6534583063994829
0,48,0.38403990024937656,0.893121091529278,0.4502923976608187,0.8641364136413642,0.414535666218035,0.8783897120492032,342,1818,154,188,247,1571,0.7986111111111112,0.6572144056510913,0.6572144056510915
0,49,0.3598130841121495,0.8914549653579676,0.4502923976608187,0.8492849284928493,0.39999999999999997,0.8698591549295774,342,1818,154,188,274,1544,0.7861111111111111,0.649788663076834,0.649788663076834
0,50,0.3511777301927195,0.8919078558771412,0.47262247838616717,0.8328736900165472,0.4029484029484029,0.8613804905875642,347,1813,164,183,303,1510,0.775,0.6527480842013572,0.6527480842013571
0,51,0.33406113537117904,0.8883666274970623,0.446064139941691,0.8321408915795266,0.38202247191011235,0.8593350383631714,343,1817,153,190,305,1512,0.7708333333333334,0.6391025157606088,0.6391025157606087
0,52,0.38974358974358975,0.8887005649717514,0.4355300859598854,0.8685808945334069,0.4113667117726658,0.8785255515219214,349,1811,152,197,238,1573,0.7986111111111112,0.6520554902466461,0.6520554902466462
0,53,0.40443213296398894,0.8832684824902723,0.4101123595505618,0.8808203991130821,0.40725244072524414,0.8820427421593117,356,1804,146,210,215,1589,0.8032407407407407,0.6454663793318219,0.6454663793318219
0,54,0.3581730769230769,0.8847477064220184,0.4257142857142857,0.8524861878453038,0.3890339425587468,0.8683173888576253,350,1810,149,201,267,1543,0.7833333333333333,0.6391002367797948,0.6391002367797948
0,55,0.36153846153846153,0.884180790960452,0.407514450867052,0.8627342888643881,0.38315217391304346,0.8733258928571429,346,1814,141,205,249,1565,0.7898148148148149,0.6351243698657201,0.6351243698657201
0,56,0.3908355795148248,0.8820570150922303,0.40730337078651685,0.8747228381374723,0.3988995873452545,0.8783746173114388,356,1804,145,211,226,1578,0.7976851851851852,0.6410131044619946,0.6410131044619947
0,57,0.3295964125560538,0.8856476079346558,0.42857142857142855,0.8354430379746836,0.37262357414448666,0.8598130841121495,343,1817,147,196,299,1518,0.7708333333333334,0.6320072332730561,0.6320072332730561
0,58,0.38402061855670105,0.8882618510158014,0.42939481268011526,0.8681742967457253,0.40544217687074835,0.8781032078103208,347,1813,149,198,239,1574,0.7976851851851852,0.6487845547129203,0.6487845547129203
0,59,0.3348623853211009,0.8868909512761021,0.4281524926686217,0.840571742715778,0.37580437580437587,0.8631103584532881,341,1819,146,195,290,1529,0.7754629629629629,0.6343621176921999,0.6343621176921999
0,60,0.34413965087281795,0.8880045480386584,0.41194029850746267,0.8558904109589041,0.37500000000000006,0.8716517857142857,335,1825,138,197,263,1562,0.7870370370370371,0.6339153547331833,0.6339153547331834
0,61,0.37037037037037035,0.8866096866096866,0.4297994269340974,0.8591938155715074,0.3978779840848806,0.8726864834548514,349,1811,150,199,255,1556,0.7898148148148149,0.6444966212528024,0.6444966212528025
0,62,0.334916864608076,0.8890166762507188,0.4221556886227545,0.8466593647316539,0.3735099337748345,0.867321178120617,334,1826,141,193,280,1546,0.7810185185185186,0.6344075266772042,0.6344075266772042
0,63,0.3389423076923077,0.8847477064220184,0.41228070175438597,0.8487348734873488,0.3720316622691293,0.8663672094329029,342,1818,141,201,275,1543,0.7796296296296297,0.6305077876208673,0.6305077876208673
0,64,0.36519607843137253,0.8864155251141552,0.4281609195402299,0.8570640176600441,0.3941798941798942,0.8714927048260381,348,1812,149,199,259,1553,0.787962962962963,0.642612468600137,0.642612468600137
0,65,0.3544018058690745,0.8910891089108911,0.4563953488372093,0.8425110132158591,0.39898348157560354,0.8661194452306823,344,1816,157,187,286,1530,0.7810185185185186,0.6494531810265342,0.6494531810265343
0,66,0.4,0.8940509915014164,0.4579710144927536,0.8694214876033057,0.42702702702702705,0.8815642458100558,345,1815,158,187,237,1578,0.8037037037037037,0.6636962510480297,0.6636962510480297
0,67,0.37962962962962965,0.8946759259259259,0.47398843930635837,0.8522601984564498,0.42159383033419023,0.8729531338226991,346,1814,164,182,268,1546,0.7916666666666666,0.6631243188814041,0.6631243188814041
0,68,0.3416289592760181,0.8946449359720605,0.45481927710843373,0.8408096280087527,0.39018087855297157,0.8668922729836435,332,1828,151,181,291,1537,0.7814814814814814,0.6478144525585932,0.6478144525585932
0,69,0.3648960739030023,0.8957730167921251,0.46745562130177515,0.8490669593852909,0.40985732814526593,0.8717948717948717,338,1822,158,180,275,1547,0.7893518518518519,0.658261290343533,0.658261290343533
0,70,0.3544600938967136,0.8863898500576701,0.4339080459770115,0.8482339955849889,0.3901808785529716,0.8668922729836435,348,1812,151,197,275,1537,0.7814814814814814,0.6410710207810002,0.6410710207810002
0,71,0.3770491803278688,0.8949798038084247,0.46938775510204084,0.8536048431480462,0.41818181818181815,0.8738028169014085,343,1817,161,182,266,1551,0.7925925925925926,0.6614962991250435,0.6614962991250435
0,72,0.3927710843373494,0.8951289398280803,0.47109826589595377,0.8610804851157663,0.4283837056504599,0.8777746558021917,346,1814,163,183,252,1562,0.7986111111111112,0.66608937550586,0.66608937550586
0,73,0.3612565445026178,0.8807649043869517,0.3942857142857143,0.8651933701657458,0.3770491803278689,0.8729096989966556,350,1810,138,212,244,1566,0.7888888888888889,0.6297395422257301,0.62973954222573
0,74,0.3333333333333333,0.8831615120274914,0.40350877192982454,0.8481848184818482,0.36507936507936506,0.8653198653198653,342,1818,138,204,276,1542,0.7777777777777778,0.6258467952058363,0.6258467952058364
0,75,0.3815789473684211,0.9014084507042254,0.5087719298245614,0.8448844884488449,0.43609022556390986,0.8722316865417377,342,1818,174,168,282,1536,0.7916666666666666,0.6768282091367032,0.6768282091367032
0,76,0.3447488584474886,0.89198606271777,0.44807121661721067,0.8425671969281404,0.38967741935483874,0.8665726375176305,337,1823,151,186,287,1536,0.7810185185185186,0.6453192067726756,0.6453192067726755
0,77,0.3351206434316354,0.8796866256295467,0.36764705882352944,0.8637362637362638,0.3506311360448808,0.8716384807319101,340,1820,125,215,248,1572,0.7856481481481481,0.6156916612798966,0.6156916612798966
0,78,0.37054631828978624,0.8901667625071881,0.4495677233429395,0.8538334252619967,0.40625000000000006,0.8716216216216216,347,1813,156,191,265,1548,0.7888888888888889,0.6517005743024681,0.6517005743024681
0,79,0.3660287081339713,0.8892078071182549,0.4421965317919075,0.8539140022050716,0.4005235602094241,0.8712035995500562,346,1814,153,193,265,1549,0.787962962962963,0.6480552669984895,0.6480552669984896
0,80,0.34182590233545646,0.8904677323860273,0.4653179190751445,0.8291069459757442,0.39412484700122397,0.8586925492435056,346,1814,161,185,310,1504,0.7708333333333334,0.6472124325254445,0.6472124325254444
0,81,0.35294117647058826,0.8934807916181606,0.46017699115044247,0.842943437671609,0.3994878361075544,0.8674766883300367,339,1821,156,183,286,1535,0.7828703703703703,0.6515602144110257,0.6515602144110257
0,82,0.34811529933481156,0.8911644236395553,0.4577259475218659,0.8381948266373143,0.3954659949622167,0.8638684061259218,343,1817,157,186,294,1523,0.7777777777777778,0.64796038707959,0.64796038707959
0,83,0.3872549019607843,0.8926940639269406,0.45664739884393063,0.8621830209481808,0.4190981432360743,0.8771733034212003,346,1814,158,188,250,1564,0.7972222222222223,0.6594152098960556,0.6594152098960557
0,84,0.36610878661087864,0.8989298454221165,0.5072463768115942,0.8330578512396695,0.425273390036452,0.8647412067486417,345,1815,175,170,303,1512,0.7810185185185186,0.6701521140256318,0.6701521140256319
0,85,0.35106382978723405,0.8952662721893491,0.4824561403508772,0.8322332233223322,0.4064039408866995,0.8625997719498288,342,1818,165,177,305,1513,0.7768518518518519,0.6573446818366047,0.6573446818366047
0,86,0.40821917808219177,0.8891364902506964,0.4281609195402299,0.8807947019867549,0.41795231416549794,0.8849459384530081,348,1812,149,199,216,1596,0.8078703703703703,0.6544778107634924,0.6544778107634923
0,87,0.3541147132169576,0.885162023877203,0.4127906976744186,0.8573788546255506,0.38120805369127514,0.8710489510489511,344,1816,142,202,259,1557,0.7865740740740741,0.6350847761499846,0.6350847761499845
0,88,0.37894736842105264,0.8949438202247191,0.4350453172205438,0.8709677419354839,0.40506329113924056,0.8827930174563592,331,1829,144,187,236,1593,0.8041666666666667,0.6530065295780139,0.6530065295780139
0,89,0.3701923076923077,0.8864678899082569,0.4375,0.8550884955752213,0.4010416666666667,0.8704954954954955,352,1808,154,198,262,1546,0.7870370370370371,0.6462942477876106,0.6462942477876106
0,90,0.32779097387173395,0.8809660724554341,0.4,0.8440771349862259,0.360313315926893,0.8621271806415306,345,1815,138,207,283,1532,0.7731481481481481,0.6220385674931129,0.622038567493113
0,91,0.34558823529411764,0.8829908675799086,0.407514450867052,0.8528114663726571,0.37400530503978785,0.867638810992709,346,1814,141,205,267,1547,0.7814814814814814,0.6301629586198546,0.6301629586198546
0,92,0.3438155136268344,0.8995840760546643,0.4924924924924925,0.8286808976464148,0.4049382716049383,0.8626780626780626,333,1827,164,169,313,1514,0.7768518518518519,0.6605866950694537,0.6605866950694537
0,93,0.38657407407407407,0.8940972222222222,0.47714285714285715,0.8535911602209945,0.4271099744245524,0.8733747880158281,350,1810,167,183,265,1545,0.7925925925925926,0.6653670086819258,0.6653670086819258
0,94,0.36511627906976746,0.891907514450867,0.4563953488372093,0.849669603524229,0.40568475452196384,0.8702763677382966,344,1816,157,187,273,1543,0.7870370370370371,0.6530324761807191,0.6530324761807191
0,95,0.3594132029339853,0.8829240434037693,0.41761363636363635,0.8550884955752213,0.38633377135348224,0.8687833661140769,352,1808,147,205,262,1546,0.7837962962962963,0.6363510659694288,0.6363510659694288
0,96,0.33414634146341465,0.8771428571428571,0.38920454545454547,0.849004424778761,0.35958005249343833,0.8628442945474986,352,1808,137,215,273,1535,0.774074074074074,0.6191044851166532,0.6191044851166532
0,97,0.3283582089552239,0.8828213879408419,0.3905325443786982,0.8518111964873765,0.3567567567567567,0.8670391061452514,338,1822,132,206,270,1552,0.7796296296296297,0.6211718704330373,0.6211718704330373
0,98,0.34331337325349304,0.8993369499698614,0.5073746312684366,0.8193300384404174,0.4095238095238096,0.8574712643678162,339,1821,172,167,329,1492,0.7703703703703704,0.6633523348544271,0.663352334854427
0,99,0.36009174311926606,0.8961716937354989,0.46726190476190477,0.8470394736842105,0.4067357512953368,0.870913190529876,336,1824,157,179,279,1545,0.787962962962963,0.6571506892230576,0.6571506892230576
